keyword_id,keyword_text,tool_slug,tool_name_en,category_code,market_code,country_name_en,locale,research_wave,search_intent,page_type,candidate_status,localization_status,heuristic_score,heuristic_priority,metric_provider,metric_collected_at,monthly_search_volume,cpc_micros,ads_competition,ads_competition_index,seo_difficulty,trend_index,metric_status
719,履歴書 作成 使い方,resume-builder,Resume Builder,career_hr,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,83.4,P0,,,,,,,,,
729,이력서 작성 사용법,resume-builder,Resume Builder,career_hr,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,83.4,P0,,,,,,,,,
780,cách tạo CV,resume-builder,Resume Builder,career_hr,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,83.4,P0,,,,,,,,,
602,gerador de link WhatsApp grátis,whatsapp-link-generator,WhatsApp Link Generator,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,83.0,P0,,,,,,,,,
613,無料 WhatsApp リンク 作成,whatsapp-link-generator,WhatsApp Link Generator,social_communication,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,rejected,83.0,P0,,,,,,,,,
623,WhatsApp 링크 생성 무료,whatsapp-link-generator,WhatsApp Link Generator,social_communication,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,rejected,83.0,P0,,,,,,,,,
731,Lebenslauf erstellen,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
732,Lebenslauf erstellen kostenlos,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
735,Lebenslauf erstellen kostenlos online,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
737,Lebenslauf erstellen im Browser,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
738,einfach Lebenslauf erstellen,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
739,Lebenslauf erstellen mobil,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
740,Lebenslauf erstellen Tool,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
751,creador de currículum,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
752,creador de currículum gratis,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
754,creador de currículum gratis online,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
756,herramienta creador de currículum,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
757,creador de currículum fácil,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
758,creador de currículum rápido,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
759,creador de currículum móvil,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
760,mejor creador de currículum,resume-builder,Resume Builder,career_hr,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
741,créateur de CV,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
742,créateur de CV gratuit,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
744,créateur de CV gratuit en ligne,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
746,outil créateur de CV,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
747,créateur de CV facile,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
748,créateur de CV rapide,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
749,créateur de CV mobile,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
750,meilleur créateur de CV,resume-builder,Resume Builder,career_hr,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
781,สร้างเรซูเม่,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
782,สร้างเรซูเม่ ฟรี,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
784,สร้างเรซูเม่ ฟรี ออนไลน์,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
786,เครื่องมือ สร้างเรซูเม่,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
787,สร้างเรซูเม่ ง่ายๆ,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
788,สร้างเรซูเม่ รวดเร็ว,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
789,สร้างเรซูเม่ บนมือถือ,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
791,CV oluşturucu,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
792,ücretsiz CV oluşturucu,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
794,ücretsiz online CV oluşturucu,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
796,CV oluşturucu aracı,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
797,kolay CV oluşturucu,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
798,hızlı CV oluşturucu,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
799,mobil CV oluşturucu,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.6,P0,,,,,,,,,
634,WhatsApp Link erstellen online,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
636,WhatsApp Link erstellen ohne Anmeldung,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
653,generador de enlace WhatsApp online,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
655,generador de enlace WhatsApp sin registro,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
643,générateur de lien WhatsApp en ligne,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
645,générateur de lien WhatsApp sans inscription,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
683,สร้างลิงก์ WhatsApp ออนไลน์,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
685,สร้างลิงก์ WhatsApp ไม่ต้องสมัคร,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
693,online WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
695,üyeliksiz WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,82.2,P0,,,,,,,,,
610,como usar gerador de link WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,82.0,P0,,,,,,,,,
666,cara buat link WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,82.0,P0,,,,,,,,,
619,WhatsApp リンク 作成 使い方,whatsapp-link-generator,WhatsApp Link Generator,social_communication,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,rejected,82.0,P0,,,,,,,,,
629,WhatsApp 링크 생성 사용법,whatsapp-link-generator,WhatsApp Link Generator,social_communication,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,rejected,82.0,P0,,,,,,,,,
680,cách tạo link WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,rejected,82.0,P0,,,,,,,,,
733,kostenlos Lebenslauf erstellen,resume-builder,Resume Builder,career_hr,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.6,P0,,,,,,,,,
631,WhatsApp Link erstellen,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
632,WhatsApp Link erstellen kostenlos,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
635,WhatsApp Link erstellen kostenlos online,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
637,WhatsApp Link erstellen im Browser,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
638,einfach WhatsApp Link erstellen,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
639,WhatsApp Link erstellen mobil,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
640,WhatsApp Link erstellen Tool,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
651,generador de enlace WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
652,generador de enlace WhatsApp gratis,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
654,generador de enlace WhatsApp gratis online,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
656,herramienta generador de enlace WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
657,generador de enlace WhatsApp fácil,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
658,generador de enlace WhatsApp rápido,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
659,generador de enlace WhatsApp móvil,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
660,mejor generador de enlace WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
641,générateur de lien WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
642,générateur de lien WhatsApp gratuit,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
644,générateur de lien WhatsApp gratuit en ligne,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
646,outil générateur de lien WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
647,générateur de lien WhatsApp facile,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
648,générateur de lien WhatsApp rapide,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
649,générateur de lien WhatsApp mobile,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
650,meilleur générateur de lien WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
681,สร้างลิงก์ WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
682,สร้างลิงก์ WhatsApp ฟรี,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
684,สร้างลิงก์ WhatsApp ฟรี ออนไลน์,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
686,เครื่องมือ สร้างลิงก์ WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
687,สร้างลิงก์ WhatsApp ง่ายๆ,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
688,สร้างลิงก์ WhatsApp รวดเร็ว,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
689,สร้างลิงก์ WhatsApp บนมือถือ,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
691,WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
692,ücretsiz WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
694,ücretsiz online WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
696,WhatsApp link oluşturucu aracı,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
697,kolay WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
698,hızlı WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
699,mobil WhatsApp link oluşturucu,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,81.2,P0,,,,,,,,,
790,วิธี สร้างเรซูเม่,resume-builder,Resume Builder,career_hr,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,80.6,P0,,,,,,,,,
800,CV oluşturucu nasıl yapılır,resume-builder,Resume Builder,career_hr,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,80.6,P0,,,,,,,,,
303,redimensionar imagem online,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
305,redimensionar imagem sem cadastro,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
363,ubah ukuran gambar online,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
365,ubah ukuran gambar tanpa daftar,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
314,画像 サイズ変更 オンライン,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
316,画像 サイズ変更 登録不要,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
324,이미지 크기 조절 온라인,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
326,이미지 크기 조절 회원가입 없이,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
373,thay đổi kích thước ảnh online,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
375,thay đổi kích thước ảnh không cần đăng ký,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,80.4,P0,,,,,,,,,
633,kostenlos WhatsApp Link erstellen,whatsapp-link-generator,WhatsApp Link Generator,social_communication,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,80.2,P0,,,,,,,,,
301,redimensionar imagem,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_core,serp_verified,serp_verified,79.4,P1,,,,,,,,,
304,redimensionar imagem grátis online,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
306,melhor redimensionar imagem,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,commercial,comparison,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
307,redimensionar imagem rápido,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
308,redimensionar imagem fácil,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
309,redimensionar imagem para celular,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
361,ubah ukuran gambar,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_core,serp_verified,serp_verified,79.4,P1,,,,,,,,,
362,ubah ukuran gambar gratis,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
364,ubah ukuran gambar gratis online,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
367,aplikasi ubah ukuran gambar,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,commercial,comparison,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
368,ubah ukuran gambar cepat,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
369,ubah ukuran gambar mudah,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
370,ubah ukuran gambar di HP,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
311,画像 サイズ変更,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_core,serp_verified,serp_verified,79.4,P1,,,,,,,,,
312,画像 サイズ変更 無料,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
315,画像 サイズ変更 ブラウザ,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
317,画像 サイズ変更 スマホ,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
318,簡単 画像 サイズ変更,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
320,おすすめ 画像 サイズ変更,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,commercial,comparison,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
321,이미지 크기 조절,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_core,serp_verified,serp_verified,79.4,P1,,,,,,,,,
322,무료 이미지 크기 조절,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
325,이미지 크기 조절 사이트,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
327,이미지 크기 조절 모바일,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
328,간편 이미지 크기 조절,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
330,추천 이미지 크기 조절,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
371,thay đổi kích thước ảnh,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_core,serp_verified,serp_verified,79.4,P1,,,,,,,,,
372,thay đổi kích thước ảnh miễn phí,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
374,thay đổi kích thước ảnh miễn phí online,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
376,công cụ thay đổi kích thước ảnh,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,commercial,comparison,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
377,thay đổi kích thước ảnh nhanh,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
378,thay đổi kích thước ảnh dễ dùng,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
379,thay đổi kích thước ảnh trên điện thoại,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,79.4,P1,,,,,,,,,
690,วิธี สร้างลิงก์ WhatsApp,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,79.2,P1,,,,,,,,,
700,WhatsApp link oluşturucu nasıl yapılır,whatsapp-link-generator,WhatsApp Link Generator,social_communication,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,79.2,P1,,,,,,,,,
302,redimensionar imagem grátis,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,78.4,P1,,,,,,,,,
313,無料 画像 サイズ変更,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,78.4,P1,,,,,,,,,
323,이미지 크기 조절 무료,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,78.4,P1,,,,,,,,,
